id,description,name,name_with_namespace,path,path_with_namespace,created_at,default_branch,tag_list,topics,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,namespace.id,namespace.name,namespace.path,namespace.kind,namespace.full_path,namespace.parent_id,namespace.avatar_url,namespace.web_url
11058,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,svec-sw,fmc-projects / svec / svec-sw,svec-sw,fmc-projects/svec/svec-sw,2019-02-13T14:37:00.785Z,aborted-130123,[],[],ssh://git@ohwr.org:7999/fmc-projects/svec/svec-sw.git,https://ohwr.org/fmc-projects/svec/svec-sw.git,https://ohwr.org/fmc-projects/svec/svec-sw,https://ohwr.org/fmc-projects/svec/svec-sw/-/blob/aborted-130123/README,0.0,,0,2019-03-07T17:27:05.784Z,9382,svec,svec,group,fmc-projects/svec,9368.0,,https://ohwr.org/groups/fmc-projects/svec
11057,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,svec-3v3,fmc-projects / svec / svec-3v3,svec-3v3,fmc-projects/svec/svec-3v3,2019-02-13T14:37:00.470Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/svec/svec-3v3.git,https://ohwr.org/fmc-projects/svec/svec-3v3.git,https://ohwr.org/fmc-projects/svec/svec-3v3,,0.0,,0,2019-03-07T17:29:04.512Z,9382,svec,svec,group,fmc-projects/svec,9368.0,,https://ohwr.org/groups/fmc-projects/svec
11056,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,spexi,fmc-projects / spexi,spexi,fmc-projects/spexi,2019-02-13T14:36:59.964Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/spexi.git,https://ohwr.org/fmc-projects/spexi.git,https://ohwr.org/fmc-projects/spexi,,0.0,,0,2019-02-13T14:36:59.964Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11055,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,spec-ticks,fmc-projects / spec-ticks,spec-ticks,fmc-projects/spec-ticks,2019-02-13T14:36:59.640Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/spec-ticks.git,https://ohwr.org/fmc-projects/spec-ticks.git,https://ohwr.org/fmc-projects/spec-ticks,,0.0,,0,2019-02-13T14:36:59.640Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11054,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,spec-sw,fmc-projects / spec / spec-sw,spec-sw,fmc-projects/spec/spec-sw,2019-02-13T14:36:59.330Z,ML-tmp-btrain-tools,[],[],ssh://git@ohwr.org:7999/fmc-projects/spec/spec-sw.git,https://ohwr.org/fmc-projects/spec/spec-sw.git,https://ohwr.org/fmc-projects/spec/spec-sw,,0.0,,0,2019-03-07T17:27:09.883Z,9379,spec,spec,group,fmc-projects/spec,9368.0,,https://ohwr.org/groups/fmc-projects/spec
11053,,spec-stress-test,fmc-projects / spec / spec-getting-started / spec-stress-test,spec-stress-test,fmc-projects/spec/spec-getting-started/spec-stress-test,2019-02-13T14:36:42.963Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/spec/spec-getting-started/spec-stress-test.git,https://ohwr.org/fmc-projects/spec/spec-getting-started/spec-stress-test.git,https://ohwr.org/fmc-projects/spec/spec-getting-started/spec-stress-test,,0.0,,0,2019-02-13T14:36:42.963Z,9380,spec-getting-started,spec-getting-started,group,fmc-projects/spec/spec-getting-started,9379.0,,https://ohwr.org/groups/fmc-projects/spec/spec-getting-started
11052,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,meta-spec,fmc-projects / spec / spec-getting-started / meta-spec,meta-spec,fmc-projects/spec/spec-getting-started/meta-spec,2019-02-13T14:32:10.266Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/spec/spec-getting-started/meta-spec.git,https://ohwr.org/fmc-projects/spec/spec-getting-started/meta-spec.git,https://ohwr.org/fmc-projects/spec/spec-getting-started/meta-spec,,0.0,,0,2019-02-13T14:32:10.266Z,9380,spec-getting-started,spec-getting-started,group,fmc-projects/spec/spec-getting-started,9379.0,,https://ohwr.org/groups/fmc-projects/spec/spec-getting-started
11051,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,lpcfmc12pexp,fmc-projects / lpcfmc12pexp,lpcfmc12pexp,fmc-projects/lpcfmc12pexp,2019-02-13T14:32:09.648Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/lpcfmc12pexp.git,https://ohwr.org/fmc-projects/lpcfmc12pexp.git,https://ohwr.org/fmc-projects/lpcfmc12pexp,,0.0,,0,2019-02-13T14:32:09.648Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11050,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,hicce-fmc-128,fmc-projects / hicce-fmc-128,hicce-fmc-128,fmc-projects/hicce-fmc-128,2019-02-13T14:32:09.107Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/hicce-fmc-128.git,https://ohwr.org/fmc-projects/hicce-fmc-128.git,https://ohwr.org/fmc-projects/hicce-fmc-128,,0.0,,0,2019-02-13T14:32:09.107Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11049,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,gefe,fmc-projects / gefe,gefe,fmc-projects/gefe,2019-02-13T14:32:08.752Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/gefe.git,https://ohwr.org/fmc-projects/gefe.git,https://ohwr.org/fmc-projects/gefe,,0.0,,0,2019-02-13T14:32:08.752Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11048,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-worldfip,fmc-projects / fmc-worldfip,fmc-worldfip,fmc-projects/fmc-worldfip,2019-02-13T14:32:08.470Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-worldfip.git,https://ohwr.org/fmc-projects/fmc-worldfip.git,https://ohwr.org/fmc-projects/fmc-worldfip,,0.0,,0,2019-02-13T14:32:08.470Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11047,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-tdc-sw,fmc-projects / fmc-tdc / fmc-tdc-sw,fmc-tdc-sw,fmc-projects/fmc-tdc/fmc-tdc-sw,2019-02-13T14:32:08.175Z,backport-tdc-v1.0,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-tdc/fmc-tdc-sw.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-sw.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-sw,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-sw/-/blob/backport-tdc-v1.0/README,0.0,,0,2019-03-07T17:28:28.586Z,9378,fmc-tdc,fmc-tdc,group,fmc-projects/fmc-tdc,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-tdc
11046,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-tdc-1ns-5cha-tst,fmc-projects / fmc-tdc / fmc-tdc-1ns-5cha-tst,fmc-tdc-1ns-5cha-tst,fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-tst,2019-02-13T14:32:07.747Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-tst.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-tst.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-tst,,0.0,,0,2019-03-07T17:28:38.489Z,9378,fmc-tdc,fmc-tdc,group,fmc-projects/fmc-tdc,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-tdc
11045,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-tdc-1ns-5cha-hw,fmc-projects / fmc-tdc / fmc-tdc-1ns-5cha-hw,fmc-tdc-1ns-5cha-hw,fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-hw,2019-02-13T14:32:07.447Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-hw.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-hw.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-hw,,0.0,,0,2019-03-07T17:28:35.272Z,9378,fmc-tdc,fmc-tdc,group,fmc-projects/fmc-tdc,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-tdc
11044,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-tdc-1ns-5cha-gw,fmc-projects / fmc-tdc / fmc-tdc-1ns-5cha-gw,fmc-tdc-1ns-5cha-gw,fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-gw,2019-02-13T14:32:07.142Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-gw.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-gw.git,https://ohwr.org/fmc-projects/fmc-tdc/fmc-tdc-1ns-5cha-gw,,0.0,,0,2019-03-07T17:23:38.048Z,9378,fmc-tdc,fmc-tdc,group,fmc-projects/fmc-tdc,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-tdc
11043,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-sfp-4cha,fmc-projects / fmc-sfp-4cha,fmc-sfp-4cha,fmc-projects/fmc-sfp-4cha,2019-02-13T14:32:06.704Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-sfp-4cha.git,https://ohwr.org/fmc-projects/fmc-sfp-4cha.git,https://ohwr.org/fmc-projects/fmc-sfp-4cha,,0.0,,0,2019-02-13T14:32:06.704Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11042,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-pof-10m-r4ch,fmc-projects / fmc-pof-10m-r4ch,fmc-pof-10m-r4ch,fmc-projects/fmc-pof-10m-r4ch,2019-02-13T14:32:06.462Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-pof-10m-r4ch.git,https://ohwr.org/fmc-projects/fmc-pof-10m-r4ch.git,https://ohwr.org/fmc-projects/fmc-pof-10m-r4ch,,0.0,,0,2019-02-13T14:32:06.462Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11041,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-pof-10m-r3ch-t1ch,fmc-projects / fmc-pof-10m-r3ch-t1ch,fmc-pof-10m-r3ch-t1ch,fmc-projects/fmc-pof-10m-r3ch-t1ch,2019-02-13T14:32:06.110Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-pof-10m-r3ch-t1ch.git,https://ohwr.org/fmc-projects/fmc-pof-10m-r3ch-t1ch.git,https://ohwr.org/fmc-projects/fmc-pof-10m-r3ch-t1ch,,0.0,,0,2019-02-13T14:32:06.110Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11040,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-mtlu-tst,fmc-projects / fmc-mtlu / fmc-mtlu-tst,fmc-mtlu-tst,fmc-projects/fmc-mtlu/fmc-mtlu-tst,2019-02-13T14:32:05.852Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-mtlu/fmc-mtlu-tst.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-tst.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-tst,,0.0,,0,2019-02-13T14:32:05.852Z,9377,fmc-mtlu,fmc-mtlu,group,fmc-projects/fmc-mtlu,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-mtlu
11039,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-mtlu-sw,fmc-projects / fmc-mtlu / fmc-mtlu-sw,fmc-mtlu-sw,fmc-projects/fmc-mtlu/fmc-mtlu-sw,2019-02-13T14:32:05.458Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-mtlu/fmc-mtlu-sw.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-sw.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-sw,,0.0,,0,2019-02-13T14:32:05.458Z,9377,fmc-mtlu,fmc-mtlu,group,fmc-projects/fmc-mtlu,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-mtlu
11038,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-mtlu-hw,fmc-projects / fmc-mtlu / fmc-mtlu-hw,fmc-mtlu-hw,fmc-projects/fmc-mtlu/fmc-mtlu-hw,2019-02-13T14:32:05.151Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-mtlu/fmc-mtlu-hw.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-hw.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-hw,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-hw/-/blob/master/README,0.0,,0,2019-03-07T17:27:46.820Z,9377,fmc-mtlu,fmc-mtlu,group,fmc-projects/fmc-mtlu,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-mtlu
11037,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-mtlu-gw,fmc-projects / fmc-mtlu / fmc-mtlu-gw,fmc-mtlu-gw,fmc-projects/fmc-mtlu/fmc-mtlu-gw,2019-02-13T14:32:04.825Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-mtlu/fmc-mtlu-gw.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-gw.git,https://ohwr.org/fmc-projects/fmc-mtlu/fmc-mtlu-gw,,0.0,,0,2019-03-07T17:27:50.698Z,9377,fmc-mtlu,fmc-mtlu,group,fmc-projects/fmc-mtlu,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-mtlu
11036,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-fe-l-band-2ch,fmc-projects / fmc-fe-l-band-2ch,fmc-fe-l-band-2ch,fmc-projects/fmc-fe-l-band-2ch,2019-02-13T14:32:04.271Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-fe-l-band-2ch.git,https://ohwr.org/fmc-projects/fmc-fe-l-band-2ch.git,https://ohwr.org/fmc-projects/fmc-fe-l-band-2ch,,0.0,,0,2019-02-13T14:32:04.271Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11035,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-dio-32chttla-sw,fmc-projects / fmc-dio-32chttla / fmc-dio-32chttla-sw,fmc-dio-32chttla-sw,fmc-projects/fmc-dio-32chttla/fmc-dio-32chttla-sw,2019-02-13T14:32:04.014Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-dio-32chttla/fmc-dio-32chttla-sw.git,https://ohwr.org/fmc-projects/fmc-dio-32chttla/fmc-dio-32chttla-sw.git,https://ohwr.org/fmc-projects/fmc-dio-32chttla/fmc-dio-32chttla-sw,,0.0,,0,2019-02-13T14:32:04.014Z,9376,fmc-dio-32chttla,fmc-dio-32chttla,group,fmc-projects/fmc-dio-32chttla,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-dio-32chttla
11034,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-dio-32chlvdsa,fmc-projects / fmc-dio-32chlvdsa,fmc-dio-32chlvdsa,fmc-projects/fmc-dio-32chlvdsa,2019-02-13T14:32:03.552Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-dio-32chlvdsa.git,https://ohwr.org/fmc-projects/fmc-dio-32chlvdsa.git,https://ohwr.org/fmc-projects/fmc-dio-32chlvdsa,,0.0,,0,2019-02-13T14:32:03.552Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11033,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-dio-16ch-lvds-a,fmc-projects / fmc-dio-16ch-lvds-a,fmc-dio-16ch-lvds-a,fmc-projects/fmc-dio-16ch-lvds-a,2019-02-13T14:32:03.172Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-dio-16ch-lvds-a.git,https://ohwr.org/fmc-projects/fmc-dio-16ch-lvds-a.git,https://ohwr.org/fmc-projects/fmc-dio-16ch-lvds-a,,0.0,,0,2019-02-13T14:32:03.172Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11032,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-dio-10i-8o,fmc-projects / fmc-dio-10i-8o,fmc-dio-10i-8o,fmc-projects/fmc-dio-10i-8o,2019-02-13T14:32:02.865Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-dio-10i-8o.git,https://ohwr.org/fmc-projects/fmc-dio-10i-8o.git,https://ohwr.org/fmc-projects/fmc-dio-10i-8o,,0.0,,0,2019-02-13T14:32:02.865Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11031,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fine-delay-sw,fmc-projects / fmc-delay-1ns-8cha / fine-delay-sw,fine-delay-sw,fmc-projects/fmc-delay-1ns-8cha/fine-delay-sw,2019-02-13T14:32:02.589Z,backport-rc,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-delay-1ns-8cha/fine-delay-sw.git,https://ohwr.org/fmc-projects/fmc-delay-1ns-8cha/fine-delay-sw.git,https://ohwr.org/fmc-projects/fmc-delay-1ns-8cha/fine-delay-sw,https://ohwr.org/fmc-projects/fmc-delay-1ns-8cha/fine-delay-sw/-/blob/backport-rc/README,0.0,,0,2019-03-07T17:27:35.422Z,9375,fmc-delay-1ns-8cha,fmc-delay-1ns-8cha,group,fmc-projects/fmc-delay-1ns-8cha,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-delay-1ns-8cha
11030,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-del-1ns-2cha,fmc-projects / fmc-del-1ns-2cha,fmc-del-1ns-2cha,fmc-projects/fmc-del-1ns-2cha,2019-02-13T14:32:02.023Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-del-1ns-2cha.git,https://ohwr.org/fmc-projects/fmc-del-1ns-2cha.git,https://ohwr.org/fmc-projects/fmc-del-1ns-2cha,,0.0,,0,2019-02-13T14:32:02.023Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11029,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-dac-600m-12b-1cha-tst,fmc-projects / fmc-dac-600m-12b-1cha-dds / fmc-dac-600m-12b-1cha-tst,fmc-dac-600m-12b-1cha-tst,fmc-projects/fmc-dac-600m-12b-1cha-dds/fmc-dac-600m-12b-1cha-tst,2019-02-13T14:32:01.744Z,dev,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-dac-600m-12b-1cha-dds/fmc-dac-600m-12b-1cha-tst.git,https://ohwr.org/fmc-projects/fmc-dac-600m-12b-1cha-dds/fmc-dac-600m-12b-1cha-tst.git,https://ohwr.org/fmc-projects/fmc-dac-600m-12b-1cha-dds/fmc-dac-600m-12b-1cha-tst,,0.0,,0,2019-03-07T17:27:03.493Z,9374,fmc-dac-600m-12b-1cha-dds,fmc-dac-600m-12b-1cha-dds,group,fmc-projects/fmc-dac-600m-12b-1cha-dds,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-dac-600m-12b-1cha-dds
11028,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-dac100m14b16cha-adc2m14b4cha,fmc-projects / fmc-dac100m14b16cha-adc2m14b4cha,fmc-dac100m14b16cha-adc2m14b4cha,fmc-projects/fmc-dac100m14b16cha-adc2m14b4cha,2019-02-13T14:32:01.283Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-dac100m14b16cha-adc2m14b4cha.git,https://ohwr.org/fmc-projects/fmc-dac100m14b16cha-adc2m14b4cha.git,https://ohwr.org/fmc-projects/fmc-dac100m14b16cha-adc2m14b4cha,,0.0,,0,2019-02-13T14:32:01.283Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11027,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-bus,fmc-projects / fmc-bus,fmc-bus,fmc-projects/fmc-bus,2019-02-13T14:32:00.186Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-bus.git,https://ohwr.org/fmc-projects/fmc-bus.git,https://ohwr.org/fmc-projects/fmc-bus,,0.0,,0,2019-02-13T14:32:00.186Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11026,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-subsamp125m14b4cha,fmc-projects / fmc-adc-subsamp125m14b4cha,fmc-adc-subsamp125m14b4cha,fmc-projects/fmc-adc-subsamp125m14b4cha,2019-02-13T14:31:59.921Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-subsamp125m14b4cha.git,https://ohwr.org/fmc-projects/fmc-adc-subsamp125m14b4cha.git,https://ohwr.org/fmc-projects/fmc-adc-subsamp125m14b4cha,,0.0,,0,2019-02-13T14:31:59.921Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11025,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-400k18b4cha-iso-sw,fmc-projects / fmc-adc-400k18b4cha-iso / fmc-adc-400k18b4cha-iso-sw,fmc-adc-400k18b4cha-iso-sw,fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-sw,2019-02-13T14:31:59.594Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-sw.git,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-sw.git,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-sw,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-sw/-/blob/master/README.txt,0.0,,0,2019-03-07T17:26:03.779Z,9373,fmc-adc-400k18b4cha-iso,fmc-adc-400k18b4cha-iso,group,fmc-projects/fmc-adc-400k18b4cha-iso,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-adc-400k18b4cha-iso
11024,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-400k18b4cha-iso-hw,fmc-projects / fmc-adc-400k18b4cha-iso / fmc-adc-400k18b4cha-iso-hw,fmc-adc-400k18b4cha-iso-hw,fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-hw,2019-02-13T14:31:59.233Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-hw.git,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-hw.git,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-hw,,0.0,,0,2019-02-13T14:31:59.233Z,9373,fmc-adc-400k18b4cha-iso,fmc-adc-400k18b4cha-iso,group,fmc-projects/fmc-adc-400k18b4cha-iso,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-adc-400k18b4cha-iso
11023,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-400k18b4cha-iso-gw,fmc-projects / fmc-adc-400k18b4cha-iso / fmc-adc-400k18b4cha-iso-gw,fmc-adc-400k18b4cha-iso-gw,fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw,2019-02-13T14:31:58.947Z,master,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw.git,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw.git,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw,https://ohwr.org/fmc-projects/fmc-adc-400k18b4cha-iso/fmc-adc-400k18b4cha-iso-gw/-/blob/master/README,0.0,,0,2019-03-07T17:28:54.405Z,9373,fmc-adc-400k18b4cha-iso,fmc-adc-400k18b4cha-iso,group,fmc-projects/fmc-adc-400k18b4cha-iso,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-adc-400k18b4cha-iso
11022,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-2k24b8cha,fmc-projects / fmc-adc-2k24b8cha,fmc-adc-2k24b8cha,fmc-projects/fmc-adc-2k24b8cha,2019-02-13T14:31:58.488Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-2k24b8cha.git,https://ohwr.org/fmc-projects/fmc-adc-2k24b8cha.git,https://ohwr.org/fmc-projects/fmc-adc-2k24b8cha,,0.0,,0,2019-02-13T14:31:58.488Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
11021,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-250m-16b-4cha-sw,fmc-projects / fmc-adc-250m-16b-4cha / fmc-adc-250m-16b-4cha-sw,fmc-adc-250m-16b-4cha-sw,fmc-projects/fmc-adc-250m-16b-4cha/fmc-adc-250m-16b-4cha-sw,2019-02-13T14:31:58.128Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-250m-16b-4cha/fmc-adc-250m-16b-4cha-sw.git,https://ohwr.org/fmc-projects/fmc-adc-250m-16b-4cha/fmc-adc-250m-16b-4cha-sw.git,https://ohwr.org/fmc-projects/fmc-adc-250m-16b-4cha/fmc-adc-250m-16b-4cha-sw,,0.0,,0,2019-02-13T14:31:58.128Z,9372,fmc-adc-250m-16b-4cha,fmc-adc-250m-16b-4cha,group,fmc-projects/fmc-adc-250m-16b-4cha,9368.0,,https://ohwr.org/groups/fmc-projects/fmc-adc-250m-16b-4cha
11020,READ-ONLY PROJECT TO PRESERVE EXISTING REMOTE URLS,fmc-adc-250m12b2cha,fmc-projects / fmc-adc-250m12b2cha,fmc-adc-250m12b2cha,fmc-projects/fmc-adc-250m12b2cha,2019-02-13T14:31:57.691Z,main,[],[],ssh://git@ohwr.org:7999/fmc-projects/fmc-adc-250m12b2cha.git,https://ohwr.org/fmc-projects/fmc-adc-250m12b2cha.git,https://ohwr.org/fmc-projects/fmc-adc-250m12b2cha,,0.0,,0,2019-02-13T14:31:57.691Z,9368,fmc-projects,fmc-projects,group,fmc-projects,,,https://ohwr.org/groups/fmc-projects
